Date,High,Low,Open,Close,Volume,Adj Close
2017-6-15,965.7299805,950.8599854,958.7000122,964.1699829,5373900,964.1699829
2017-6-16,999.75,982,996,987.710022,11472700,987.710022
2017-6-19,1017,989.9000244,1017,995.1699829,5043400,995.1699829
2017-6-20,1004.880005,992.0200195,998,992.5900269,4076800,992.5900269
2017-6-21,1002.719971,992.6500244,998.7000122,1002.22998,2922500,1002.22998
2017-6-22,1006.960022,997.2000122,1002.22998,1001.299988,2253400,1001.299988
2017-6-23,1004.619995,998.0200195,1002.539978,1003.73999,2879100,1003.73999
2017-6-26,1009.799988,992,1008.5,993.9799805,3386200,993.9799805
2017-6-27,998.7999878,976,990.6900024,976.7800293,3782400,976.7800293
2017-6-28,990.6799927,969.210022,978.5499878,990.3300171,3737600,990.3300171
2017-6-29,987.5599976,965.25,979,975.9299927,4303000,975.9299927
2017-6-30,983.4699707,967.6099854,980.1199951,968,3390300,968
2017-7-3,974.4899902,951,972.789978,953.6599731,2909100,953.6599731
2017-7-5,975,955.25,961.5300293,971.4000244,3653000,971.4000244
2017-7-6,974.4000244,959.0200195,964.6599731,965.1400146,3259600,965.1400146
2017-7-7,980.1099854,969.1400146,969.5499878,978.7600098,2643400,978.7600098
2017-7-10,999.4400024,983.5,985,996.4699707,3546300,996.4699707
2017-7-11,995.9899902,983.7199707,993,994.1300049,2982700,994.1300049
2017-7-12,1008.549988,998.0999756,1000.650024,1006.51001,3608600,1006.51001
2017-7-13,1006.880005,995.9000244,1004.619995,1000.630005,2880800,1000.630005
2017-7-14,1004.450012,996.8900146,1002.400024,1001.809998,2102500,1001.809998
2017-7-17,1014.75,1003.809998,1004.690002,1010.039978,3712600,1010.039978
2017-7-18,1026.030029,1004,1006,1024.449951,4007600,1024.449951
2017-7-19,1031.589966,1022.5,1025,1026.869995,2964000,1026.869995
2017-7-20,1034.969971,1022.52002,1031.589966,1028.699951,3097500,1028.699951
2017-7-21,1026.099976,1011,1021.280029,1025.670044,2734600,1025.670044
2017-7-24,1043.01001,1027.430054,1028.339966,1038.949951,3288000,1038.949951
2017-7-25,1043.329956,1032.47998,1038.050049,1039.869995,2447600,1039.869995
2017-7-26,1053.199951,1043.199951,1043.199951,1052.800049,2921300,1052.800049
2017-7-27,1083.310059,1040.180054,1069.550049,1046,10991700,1046
2017-7-28,1032.849976,1001,1012.140015,1020.039978,7709400,1020.039978
2017-7-31,1019.049988,987.0200195,1019.049988,987.7800293,7352100,987.7800293
2017-8-1,1006.400024,991.5800171,996.1099854,996.1900024,4572600,996.1900024
2017-8-2,1003.210022,981.7299805,1001.77002,995.8900146,4070000,995.8900146
2017-8-3,999.5,984.5900269,999.4699707,986.9199829,3255800,986.9199829
2017-8-4,991.6699829,982,989.6799927,987.5800171,2730300,987.5800171
2017-8-7,995,987.1400146,990.6500244,992.2700195,2676600,992.2700195
2017-8-8,996.2800293,985.789978,994.3499756,989.8400269,2902800,989.8400269
2017-8-9,988,975.2700195,982.5999756,982.0100098,3569700,982.0100098
2017-8-10,979.8599854,954.6799927,976.2999878,956.9199829,5684100,956.9199829
2017-8-11,970.3900146,951.3800049,960,967.9899902,3468000,967.9899902
2017-8-14,985.5,976.1900024,978.4099731,983.2999878,3172900,983.2999878
2017-8-15,991.7399902,982,988.9000244,982.7399902,2549300,982.7399902
2017-8-16,986.460022,973.2199707,981.6500244,978.1799927,3132100,978.1799927
2017-8-17,977.8400269,960.3200073,977.8400269,960.5700073,3512400,960.5700073
2017-8-18,965.4299927,954.6500244,961.4000244,958.4699707,3284800,958.4699707
2017-8-21,961.2000122,945.460022,957.5700073,953.289978,3164500,953.289978
2017-8-22,967.9299927,955.5,955.5200195,966.9000244,2750000,966.9000244
2017-8-23,962,954.2000122,959.3800049,958,2668300,958
2017-8-24,959,941.1400146,957.4199829,952.4500122,5195700,952.4500122
2017-8-25,957.6199951,944.0999756,956,945.2600098,3324800,945.2600098
2017-8-28,953,942.25,946.539978,946.0200195,2596700,946.0200195
2017-8-29,956,936.3300171,940,954.0599976,2874300,954.0599976
2017-8-30,969.4099731,956.9099731,958.4400024,967.5900269,2904600,967.5900269
2017-8-31,981,972.7600098,974.7000122,980.5999756,3331500,980.5999756
2017-9-1,984.5,976.8800049,984.2000122,978.25,2535900,978.25
2017-9-5,976.7700195,960.3699951,975.4000244,965.2700195,2883200,965.2700195
2017-9-6,971.8400269,960.5999756,968.3200073,967.7999878,2129900,967.7999878
2017-9-7,980.5900269,972.5499878,974,979.4699707,2566800,979.4699707
2017-9-8,979.8800049,963.4699707,979.0999756,965.9000244,2605300,965.9000244
2017-9-11,981.9400024,974.2199707,974.460022,977.960022,2186700,977.960022
2017-9-12,984.6699829,975.5200195,983.2700195,982.5800171,2481100,982.5800171
2017-9-13,1000,979.4199829,983.9699707,999.5999756,3374700,999.5999756
2017-9-14,998.5599976,987.7399902,996.7999878,992.210022,3913300,992.210022
2017-9-15,996.25,984.0300293,993.0100098,986.789978,3760200,986.789978
2017-9-18,992.789978,968.1699829,990.4000244,974.1900024,3411300,974.1900024
2017-9-19,978.2399902,967.460022,977.25,969.8599854,2671100,969.8599854
2017-9-20,974.8099976,962.1599731,971.789978,973.210022,2888800,973.210022
2017-9-21,971.7000122,962.0200195,971.3099976,964.6500244,2337600,964.6500244
2017-9-22,965.6099854,954.4199829,961.0100098,955.0999756,2641800,955.0999756
2017-9-25,949.4199829,932.8900146,949.3099976,939.789978,5124000,939.789978
2017-9-26,948.6300049,931.75,945.4899902,938.5999756,3564800,938.5999756
2017-9-27,955.2999878,943.2999878,948,950.8699951,3148900,950.8699951
2017-9-28,959.7000122,950.0999756,951.8599854,956.4000244,2522600,956.4000244
2017-9-29,964.8300171,958.3800049,960.1099854,961.3499756,2543800,961.3499756
2017-10-2,967.3099976,952.1199951,964,959.1900024,2442900,959.1900024
2017-10-3,963.6900024,950.3699951,958,957.0999756,2666600,957.0999756
2017-10-4,967.789978,954.0499878,954.210022,965.4500122,2527400,965.4500122
2017-10-5,981.5100098,969.6400146,970,980.8499756,3229200,980.8499756
2017-10-6,995.75,975.6400146,975.6400146,989.5800171,3782100,989.5800171
2017-10-9,998.5,987.5,993.2399902,990.9899902,2938600,990.9899902
2017-10-10,997.9500122,980.0999756,996.6699829,987.2000122,3084900,987.2000122
2017-10-11,995.5,986.7000122,991.2700195,995,2337100,995
2017-10-12,1008.440002,992.4000244,996.8099976,1000.929993,4067300,1000.929993
2017-10-13,1007.77002,1001.030029,1007,1002.940002,2431500,1002.940002
2017-10-16,1009.570007,1001.039978,1008.440002,1006.340027,2008900,1006.340027
2017-10-17,1011.469971,1004.380005,1005.590027,1009.130005,2319700,1009.130005
2017-10-18,1022.309998,996.5499878,1009.27002,997,2499700,997
2017-10-19,991.0499878,980.2399902,990,986.6099854,3108200,986.6099854
2017-10-20,994.6199951,982,993.5300293,982.9099731,2365100,982.9099731
2017-10-23,986.7800293,962.5,986.7299805,966.2999878,3494100,966.2999878
2017-10-24,979.8499756,965,969,975.9000244,2723900,975.9000244
2017-10-25,984.4400024,966.2399902,978,972.9099731,3033100,972.9099731
2017-10-26,982.9000244,968.5499878,980.3300171,972.4299927,5618700,972.4299927
2017-10-27,1105.579956,1050.550049,1058.140015,1100.949951,16565000,1100.949951
2017-10-30,1122.790039,1093.560059,1095.01001,1110.849976,6613100,1110.849976
2017-10-31,1110.540039,1101.119995,1109,1105.280029,3477000,1105.280029
2017-11-1,1108.969971,1096.73999,1105.400024,1103.680054,3755500,1103.680054
2017-11-2,1101.939941,1086.869995,1097.810059,1094.219971,3684900,1094.219971
2017-11-3,1112.680054,1088.52002,1091.150024,1111.599976,3751500,1111.599976
2017-11-6,1125.410034,1108.77002,1109.150024,1120.660034,3381100,1120.660034
2017-11-7,1130.599976,1117.5,1124.73999,1123.170044,2689000,1123.170044
2017-11-8,1135.540039,1119.109985,1122.819946,1132.880005,2581500,1132.880005
2017-11-9,1129.619995,1115.77002,1125.959961,1129.130005,3732700,1129.130005
2017-11-10,1131.75,1124.060059,1126.099976,1125.349976,2179900,1125.349976
2017-11-13,1139.900024,1122.339966,1123,1129.170044,2918400,1129.170044
2017-11-14,1138,1123.890015,1130.109985,1136.839966,3138400,1136.839966
2017-11-15,1131.75,1121.630005,1127.01001,1126.689941,3928700,1126.689941
2017-11-16,1138.160034,1130.050049,1130.160034,1137.290039,2213300,1137.290039
2017-11-17,1138.800049,1125.810059,1138.280029,1129.880005,2413400,1129.880005
2017-11-20,1133.420044,1122.550049,1129.77002,1126.310059,2163900,1126.310059
2017-11-21,1140,1128.199951,1132.859985,1139.48999,2479400,1139.48999
2017-11-22,1160.27002,1141,1141,1156.160034,3555300,1156.160034
2017-11-24,1186.839966,1160.699951,1160.699951,1186,3528000,1186
2017-11-27,1213.410034,1191.150024,1202.660034,1195.829956,6744000,1195.829956
2017-11-28,1205.339966,1188.52002,1204.880005,1193.599976,4559400,1193.599976
2017-11-29,1194.800049,1145.189941,1194.800049,1161.27002,9257500,1161.27002
2017-11-30,1178.569946,1160,1167.099976,1176.75,4509200,1176.75
2017-12-1,1179.650024,1152,1172.050049,1162.349976,4107100,1162.349976
2017-12-4,1175.199951,1128,1173.849976,1133.949951,5931900,1133.949951
2017-12-5,1159.27002,1124.73999,1128.26001,1141.569946,4079800,1141.569946
2017-12-6,1155.890015,1136.079956,1137.98999,1152.349976,2853300,1152.349976
2017-12-7,1163.189941,1151,1156.589966,1159.790039,2511600,1159.790039
2017-12-8,1172.790039,1157.099976,1170.400024,1162,3050100,1162
2017-12-11,1169.900024,1157,1164.599976,1168.920044,2363500,1168.920044
2017-12-12,1173.599976,1161.609985,1166.51001,1165.079956,2235900,1165.079956
2017-12-13,1170.869995,1160.27002,1170,1164.130005,2616800,1164.130005
2017-12-14,1177.930054,1162.449951,1163.709961,1174.26001,3214300,1174.26001
2017-12-15,1182.75,1169.329956,1179.030029,1179.140015,4778600,1179.140015
2017-12-18,1194.780029,1180.910034,1187.369995,1190.579956,2947600,1190.579956
2017-12-19,1192.969971,1179.140015,1189.150024,1187.380005,2587800,1187.380005
2017-12-20,1191,1176,1190.5,1177.619995,2371200,1177.619995
2017-12-21,1179.170044,1167.640015,1175.900024,1174.76001,2123100,1174.76001
2017-12-22,1174.619995,1167.829956,1172.079956,1168.359985,1585100,1168.359985
2017-12-26,1178.319946,1160.550049,1168.359985,1176.76001,2005200,1176.76001
2017-12-27,1187.290039,1175.609985,1179.910034,1182.26001,1867200,1182.26001
2017-12-28,1190.099976,1184.380005,1189,1186.099976,1841700,1186.099976
2017-12-29,1184,1167.5,1182.349976,1169.469971,2688400,1169.469971
2018-1-2,1190,1170.51001,1172,1189.01001,2694500,1189.01001
2018-1-3,1205.48999,1188.300049,1188.300049,1204.199951,3108800,1204.199951
2018-1-4,1215.869995,1204.660034,1205,1209.589966,3022100,1209.589966
2018-1-5,1229.140015,1210,1217.51001,1229.140015,3544700,1229.140015
2018-1-8,1253.079956,1232.030029,1236,1246.869995,4279500,1246.869995
2018-1-9,1259.329956,1241.76001,1256.900024,1252.699951,3661300,1252.699951
2018-1-10,1254.329956,1237.22998,1245.150024,1254.329956,2686000,1254.329956
2018-1-11,1276.77002,1256.459961,1259.73999,1276.680054,3125000,1276.680054
2018-1-12,1305.76001,1273.390015,1273.390015,1305.199951,5443700,1305.199951
2018-1-16,1339.939941,1292.300049,1323,1304.859985,7220700,1304.859985
2018-1-17,1314,1280.880005,1312.23999,1295,5253800,1295
2018-1-18,1304.599976,1284.02002,1293.949951,1293.319946,4026900,1293.319946
2018-1-19,1313,1292.98999,1312,1294.579956,4578500,1294.579956
2018-1-22,1327.449951,1296.660034,1297.170044,1327.310059,4140100,1327.310059
2018-1-23,1364.900024,1337.339966,1338.089966,1362.540039,5169300,1362.540039
2018-1-24,1388.160034,1338,1374.819946,1357.51001,6807500,1357.51001
2018-1-25,1378.339966,1357.619995,1368,1377.949951,4753000,1377.949951
2018-1-26,1402.530029,1380.910034,1392.01001,1402.050049,4857300,1402.050049
2018-1-29,1431.390015,1400.439941,1409.180054,1417.680054,5701900,1417.680054
2018-1-30,1439.25,1392,1403.170044,1437.819946,5871900,1437.819946
2018-1-31,1472.579956,1450.040039,1451.300049,1450.890015,6424700,1450.890015
2018-2-1,1459.880005,1385.140015,1445,1390,9113800,1390
2018-2-2,1498,1414,1477.390015,1429.949951,11125700,1429.949951
2018-2-5,1458.97998,1320.719971,1402.619995,1390,11495000,1390
2018-2-6,1443.98999,1351.790039,1361.459961,1442.839966,11066800,1442.839966
2018-2-7,1460.98999,1415.150024,1449,1416.780029,7162700,1416.780029
2018-2-8,1433.75,1349.939941,1429.680054,1350.5,8578600,1350.5
2018-2-9,1383.5,1265.930054,1373.48999,1339.599976,14141500,1339.599976
2018-2-12,1393.810059,1344.01001,1364.670044,1386.22998,6738900,1386.22998
2018-2-13,1419.719971,1383.530029,1385.930054,1414.51001,5917900,1414.51001
2018-2-14,1452.060059,1403.359985,1406.25,1451.050049,5959200,1451.050049
2018-2-15,1468.939941,1436.839966,1466.890015,1461.76001,5652700,1461.76001
2018-2-16,1465.800049,1446.560059,1457.369995,1448.689941,4472600,1448.689941
2018-2-20,1488.77002,1446.48999,1446.48999,1468.349976,6499200,1468.349976
2018-2-21,1503.48999,1478.920044,1485,1482.920044,6304400,1482.920044
2018-2-22,1502.540039,1475.76001,1495.359985,1485.339966,4858100,1485.339966
2018-2-23,1500,1486.5,1495.339966,1500,4418100,1500
2018-2-26,1522.839966,1507,1509.199951,1521.949951,4955000,1521.949951
2018-2-27,1526.780029,1507.209961,1524.5,1511.97998,4808800,1511.97998
2018-2-28,1528.699951,1512,1519.51001,1512.449951,4515000,1512.449951
2018-3-1,1518.48999,1465,1513.599976,1493.449951,6835200,1493.449951
2018-3-2,1501.050049,1455.01001,1469.099976,1500.25,6587600,1500.25
2018-3-5,1525.380005,1481,1494.23999,1523.609985,5233900,1523.609985
2018-3-6,1542.130005,1528,1533.199951,1537.640015,4561700,1537.640015
2018-3-7,1545.900024,1522.51001,1526.52002,1545,4174100,1545
2018-3-8,1554.880005,1545.25,1550,1551.859985,3862600,1551.859985
2018-3-9,1578.939941,1559.079956,1563.5,1578.890015,4534300,1578.890015
2018-3-12,1605.329956,1586.699951,1592.599976,1598.390015,5174200,1598.390015
2018-3-13,1617.540039,1578.01001,1615.959961,1588.180054,6531900,1588.180054
2018-3-14,1606.439941,1590.890015,1597,1591,4259400,1591
2018-3-15,1596.910034,1578.109985,1595,1582.319946,4069700,1582.319946
2018-3-16,1589.439941,1567.5,1583.449951,1571.680054,5425000,1571.680054
2018-3-19,1561.660034,1525.349976,1554.530029,1544.930054,6580800,1544.930054
2018-3-20,1587,1545.410034,1550.339966,1586.51001,4581600,1586.51001
2018-3-21,1590,1563.170044,1586.449951,1581.859985,4750800,1581.859985
2018-3-22,1573.849976,1542.400024,1565.469971,1544.920044,6320600,1544.920044
2018-3-23,1549.02002,1495.359985,1539.01001,1495.560059,8006000,1495.560059
2018-3-26,1556.98999,1499.25,1530,1555.859985,5624700,1555.859985
2018-3-27,1575.969971,1482.319946,1572.400024,1497.050049,6999600,1497.050049
2018-3-28,1455.900024,1386.170044,1447,1431.420044,13705300,1431.420044
2018-3-29,1455.469971,1365.199951,1406,1447.339966,12581100,1447.339966
2018-4-2,1421.359985,1355,1417.619995,1371.98999,10463600,1371.98999
2018-4-3,1414,1355.329956,1391.380005,1392.050049,10231200,1392.050049
2018-4-4,1415.390015,1352.880005,1358.23999,1410.569946,6982300,1410.569946
2018-4-5,1459.560059,1427.069946,1441.98999,1451.75,6413500,1451.75
2018-4-6,1452.5,1400.26001,1429.969971,1405.22998,5882300,1405.22998
2018-4-9,1438.47998,1402.569946,1425.030029,1406.079956,4208200,1406.079956
2018-4-10,1438.380005,1415.699951,1431.98999,1436.219971,4254100,1436.219971
2018-4-11,1448.780029,1424.890015,1439.439941,1427.050049,3582500,1427.050049
2018-4-12,1452.119995,1435.060059,1439.5,1448.5,3135000,1448.5
2018-4-13,1459.780029,1424.52002,1449.140015,1430.790039,3685300,1430.790039
2018-4-16,1447,1427.47998,1445,1441.5,2808600,1441.5
2018-4-17,1507.189941,1457.02002,1462.300049,1503.829956,5114400,1503.829956
2018-4-18,1533.800049,1504.109985,1514.650024,1527.839966,5227500,1527.839966
2018-4-19,1568.52002,1539.060059,1543.219971,1556.910034,6523700,1556.910034
2018-4-20,1561.199951,1516.089966,1561.199951,1527.48999,5541600,1527.48999
2018-4-23,1548,1503.410034,1546.689941,1517.859985,4465400,1517.859985
2018-4-24,1539.5,1448.449951,1535.800049,1460.089966,7494700,1460.089966
2018-4-25,1469.98999,1415.02002,1458,1460.170044,6587300,1460.170044
2018-4-26,1529.420044,1478.5,1485.01001,1517.959961,8801100,1517.959961
2018-4-27,1638.099976,1567.390015,1634.01001,1572.619995,13053200,1572.619995
2018-4-30,1596,1560.939941,1582.5,1566.130005,5464100,1566.130005
2018-5-1,1585,1552.180054,1563.219971,1582.26001,4572100,1582.26001
2018-5-2,1588.5,1566.359985,1580.97998,1569.680054,4360300,1569.680054
2018-5-3,1574.800049,1546.02002,1560.01001,1572.079956,4251900,1572.079956
2018-5-4,1584.900024,1562.189941,1562.449951,1580.949951,3443600,1580.949951
2018-5-7,1606.949951,1587.829956,1589.339966,1600.140015,3801900,1600.140015
2018-5-8,1596.880005,1582.51001,1595,1592.390015,3067900,1592.390015
2018-5-9,1608,1592,1600,1608,3637300,1608
2018-5-10,1615.599976,1603.439941,1608.47998,1609.079956,2817500,1609.079956
2018-5-11,1611.099976,1597.890015,1610.98999,1602.910034,2263900,1602.910034
2018-5-14,1611.180054,1600.050049,1604,1601.540039,2509500,1601.540039
2018-5-15,1587.800049,1565.219971,1587.800049,1576.119995,5077500,1576.119995
2018-5-16,1594.430054,1576.670044,1577.5,1587.280029,2570600,1587.280029
2018-5-17,1594.040039,1573,1580.560059,1581.76001,2147600,1581.76001
2018-5-18,1583.589966,1572.099976,1581.329956,1574.369995,2642600,1574.369995
2018-5-21,1592.050049,1575,1585,1585.459961,2925200,1585.459961
2018-5-22,1589.890015,1575.25,1589.890015,1581.400024,2115600,1581.400024
2018-5-23,1601.859985,1566.339966,1571.050049,1601.859985,3361900,1601.859985
2018-5-24,1608.23999,1588.380005,1598.030029,1603.069946,3430000,1603.069946
2018-5-25,1614.119995,1600.449951,1603,1610.150024,2698400,1610.150024
2018-5-29,1621.790039,1600.150024,1600.709961,1612.869995,3846500,1612.869995
2018-5-30,1626,1612.930054,1618.099976,1624.890015,2907400,1624.890015
2018-5-31,1635,1621.349976,1623,1629.619995,3166300,1629.619995
2018-6-1,1646.72998,1635.089966,1637.030029,1641.540039,3313400,1641.540039
2018-6-4,1665.680054,1645.48999,1648.900024,1665.27002,3187700,1665.27002
2018-6-5,1699,1670.060059,1672.98999,1696.349976,4782200,1696.349976
2018-6-6,1714.5,1686.469971,1704.51001,1695.75,5473200,1695.75
2018-6-7,1699.900024,1676.109985,1698.560059,1689.300049,3765700,1689.300049
2018-6-8,1689.439941,1673.01001,1681.119995,1683.98999,2955100,1683.98999
2018-6-11,1694.23999,1680.589966,1681.51001,1689.119995,2335500,1689.119995
2018-6-12,1699.51001,1691.52002,1693,1698.75,2259200,1698.75
2018-6-13,1713.75,1700.119995,1702.810059,1704.859985,3327500,1704.859985
2018-6-14,1724.800049,1708.869995,1713.47998,1723.859985,3174400,1723.859985
2018-6-15,1720.869995,1708.52002,1714,1715.969971,4777600,1715.969971
2018-6-18,1726.73999,1702.560059,1706.26001,1723.790039,3107700,1723.790039
2018-6-19,1736.109985,1700.390015,1709.040039,1734.780029,4290100,1734.780029
2018-6-20,1762.930054,1741.359985,1742.5,1750.079956,4332600,1750.079956
2018-6-21,1763.099976,1717.560059,1760,1730.219971,4941100,1730.219971
2018-6-22,1743,1711.900024,1742.619995,1715.670044,4075100,1715.670044
2018-6-25,1705,1646.310059,1702.51001,1663.150024,7511200,1663.150024
2018-6-26,1701.569946,1663.339966,1672.369995,1691.089966,4386600,1691.089966
2018-6-27,1711.949951,1660,1708.109985,1660.51001,4872200,1660.51001
2018-6-28,1705.5,1661.170044,1672.540039,1701.449951,4529700,1701.449951
2018-6-29,1723.410034,1694.319946,1717,1699.800049,4543500,1699.800049
2018-7-2,1713.890015,1678.060059,1682.699951,1713.780029,3185700,1713.780029
2018-7-3,1725,1692.47998,1723.959961,1693.959961,2177300,1693.959961
2018-7-5,1710.689941,1682.150024,1705.380005,1699.72998,2983100,1699.72998
2018-7-6,1715.27002,1691.670044,1696,1710.630005,2650300,1710.630005
2018-7-9,1739.560059,1716.22998,1724.050049,1739.02002,3012000,1739.02002
2018-7-10,1750,1731,1738.530029,1743.069946,3002900,1743.069946
2018-7-11,1756.959961,1734,1737.98999,1755,3209800,1755
2018-7-12,1798,1762.180054,1764.51001,1796.619995,4532700,1796.619995
2018-7-13,1815.300049,1795.22998,1803.930054,1813.030029,4383200,1813.030029
2018-7-16,1841.949951,1814.449951,1821.949951,1822.48999,5466200,1822.48999
2018-7-17,1851.689941,1797.380005,1811.560059,1843.930054,5682900,1843.930054
2018-7-18,1858.880005,1831.27002,1848,1842.920044,4861900,1842.920044
2018-7-19,1841,1811.27002,1829.459961,1812.969971,4676900,1812.969971
2018-7-20,1834.839966,1810.060059,1825.01001,1813.699951,3884400,1813.699951
2018-7-23,1819,1769.98999,1812.209961,1802,3888500,1802
2018-7-24,1840,1809.380005,1829.01001,1829.23999,4278700,1829.23999
2018-7-25,1863.839966,1822.640015,1829.300049,1863.609985,3738200,1863.609985
2018-7-26,1844.680054,1804.5,1839,1808,9924400,1808
2018-7-27,1880.050049,1806.530029,1876.050049,1817.27002,9681000,1817.27002
2018-7-30,1829.5,1766.02002,1827.329956,1779.219971,6562300,1779.219971
2018-7-31,1801.829956,1739.319946,1786.48999,1777.439941,5738700,1777.439941
2018-8-1,1798.439941,1776.02002,1784,1797.170044,4153100,1797.170044
2018-8-2,1836.560059,1786,1788.77002,1834.329956,4354700,1834.329956
2018-8-3,1841,1821.5,1837.73999,1823.290039,3460500,1823.290039
2018-8-6,1847.77002,1818.920044,1825.810059,1847.75,3391800,1847.75
2018-8-7,1869.719971,1846.27002,1854.530029,1862.47998,3377500,1862.47998
2018-8-8,1891.51001,1854.5,1861,1886.52002,3963000,1886.52002
2018-8-9,1914.569946,1877.47998,1882,1898.52002,4860400,1898.52002
2018-8-10,1899.5,1878.209961,1888.51001,1886.300049,3639900,1886.300049
2018-8-13,1925,1893.670044,1898.5,1896.199951,5531500,1896.199951
2018-8-14,1921.01001,1900,1919.390015,1919.650024,3986100,1919.650024
2018-8-15,1916.209961,1869.790039,1909.550049,1882.619995,7700700,1882.619995
2018-8-16,1905,1883.550049,1903.939941,1886.52002,3957100,1886.52002
2018-8-17,1888,1855.550049,1885.800049,1882.219971,4104300,1882.219971
2018-8-20,1891.75,1866.060059,1890.569946,1876.709961,2862000,1876.709961
2018-8-21,1897.75,1874.410034,1880,1883.420044,3105600,1883.420044
2018-8-22,1905.800049,1876.640015,1876.640015,1904.900024,3080500,1904.900024
2018-8-23,1919.5,1900.76001,1907.170044,1902.900024,3563000,1902.900024
2018-8-24,1916.01001,1902.540039,1910.51001,1905.390015,2800900,1905.390015
2018-8-27,1927.699951,1909.280029,1915,1927.680054,3569000,1927.680054
2018-8-28,1941.780029,1928.819946,1937.72998,1932.819946,3100700,1932.819946
2018-8-29,1998.689941,1948.939941,1953.449951,1998.099976,6531800,1998.099976
2018-8-30,2025.569946,1986.900024,1997.420044,2002.380005,7277300,2002.380005
2018-8-31,2022.380005,2004.73999,2007,2012.709961,4204400,2012.709961
2018-9-4,2050.5,2013,2026.5,2039.51001,5721100,2039.51001
2018-9-5,2040.380005,1989.890015,2038.109985,1994.819946,8220600,1994.819946
2018-9-6,2007.5,1935.209961,2006.51001,1958.310059,7488700,1958.310059
2018-9-7,1975.199951,1937.349976,1938.709961,1952.069946,4892600,1952.069946
2018-9-10,1973.040039,1931.52002,1971,1939.01001,4544800,1939.01001
2018-9-11,1988.880005,1917,1928.27002,1987.150024,5033600,1987.150024
2018-9-12,2000,1962.439941,1994,1990,4414000,1990
2018-9-13,2008.76001,1982.030029,2000,1989.869995,3621500,1989.869995
2018-9-14,1993.650024,1959.219971,1992.930054,1970.189941,3642000,1970.189941
2018-9-17,1956.819946,1887.410034,1954.72998,1908.030029,7050200,1908.030029
2018-9-18,1958.199951,1915.439941,1918.650024,1941.050049,4268700,1941.050049
2018-9-19,1940.829956,1904.900024,1940.5,1926.420044,4056800,1926.420044
2018-9-20,1955,1932.25,1938.579956,1944.300049,3154900,1944.300049
2018-9-21,1957.310059,1910.5,1954.219971,1915.01001,6855900,1915.01001
2018-9-24,1936.880005,1865,1903.790039,1934.359985,4213700,1934.359985
2018-9-25,1975.910034,1938.849976,1942.900024,1974.550049,4538400,1974.550049
2018-9-26,1995.25,1961.52002,1968.5,1974.849976,4313500,1974.849976
2018-9-27,2016.160034,1988.579956,1993.23999,2012.97998,4329400,2012.97998
2018-9-28,2026.52002,1996.459961,2004.410034,2003,4085100,2003
2018-10-1,2033.189941,2003.599976,2021.98999,2004.359985,3460500,2004.359985
2018-10-2,2013.390015,1965.77002,1999.98999,1971.310059,5400700,1971.310059
2018-10-3,1989.699951,1949.810059,1981.699951,1952.76001,5253100,1952.76001
2018-10-4,1956,1896.569946,1949,1909.420044,7257000,1909.420044
2018-10-5,1929.079956,1862.829956,1917.98999,1889.650024,6822300,1889.650024
2018-10-8,1902,1830.660034,1874,1864.420044,7393200,1864.420044
2018-10-9,1896.680054,1852.319946,1859.98999,1870.319946,4772900,1870.319946
2018-10-10,1858.560059,1754.410034,1857.890015,1755.25,10988900,1755.25
2018-10-11,1755.400024,1685.099976,1724,1719.359985,13935900,1719.359985
2018-10-12,1808.949951,1742.530029,1808,1788.609985,9444600,1788.609985
2018-10-15,1795.050049,1734.22998,1795,1760.949951,6437200,1760.949951
2018-10-16,1823.880005,1761.550049,1783.5,1819.959961,5859900,1819.959961
2018-10-17,1845,1807,1842.790039,1831.72998,5295200,1831.72998
2018-10-18,1830.150024,1767.869995,1821.48999,1770.719971,5874000,1770.719971
2018-10-19,1809.099976,1753,1785.160034,1764.030029,5907200,1764.030029
2018-10-22,1809.5,1756,1784,1789.300049,4500000,1789.300049
2018-10-23,1776.339966,1714,1742.23999,1768.699951,6723900,1768.699951
2018-10-24,1777.709961,1656.560059,1773.699951,1664.199951,6928400,1664.199951
2018-10-25,1794.810059,1692.01001,1703.339966,1782.170044,10285700,1782.170044
2018-10-26,1698.459961,1603,1649.589966,1642.810059,14963800,1642.810059
2018-10-29,1665.73999,1495,1660,1538.880005,13866100,1538.880005
2018-10-30,1540.98999,1476.359985,1486.160034,1530.420044,12460100,1530.420044
2018-10-31,1623.910034,1565.089966,1569.98999,1598.01001,9390200,1598.01001
2018-11-1,1670.449951,1598.439941,1623.530029,1665.530029,8135500,1665.530029
2018-11-2,1697.439941,1651.829956,1678.589966,1665.530029,6955500,1665.530029
2018-11-5,1658.089966,1596.359985,1657.569946,1627.800049,5624700,1627.800049
2018-11-6,1665,1614.550049,1618.349976,1642.810059,4257400,1642.810059
2018-11-7,1759.22998,1664.079956,1673,1755.48999,8192200,1755.48999
2018-11-8,1784,1725.109985,1755,1754.910034,6534900,1754.910034
2018-11-9,1743.920044,1701.869995,1732.5,1712.430054,5902200,1712.430054
2018-11-12,1708.550049,1630.01001,1698.23999,1636.849976,6806200,1636.849976
2018-11-13,1677.060059,1613.75,1649.290039,1631.170044,5933300,1631.170044
2018-11-14,1673,1597.069946,1656.319946,1599.01001,6486900,1599.01001
2018-11-15,1624.819946,1546.51001,1581.01001,1619.439941,8427300,1619.439941
